,구분,질문,답변
243,팁,중국경제 붕괴의 트리거가 부동산 문제라고 말하는걸 들었는데경제의 한부분일 뿐인 분야의 문제로 전체경제가 흔들린다고 말하는게 맞나요??우리나라 역시 부동산 문제에 대해 나라가적극적으로 대출한도 제한 풀어주고 세제혜택에 심지어 나라가 분양안된걸 사주는거 보면부동산에서의 문제를 심각하게 받아들이는거 같은데부도나는 회사가 매년 생겨나듯그저 일반회사 부도나듯 건설회사 부도나고 미분양 좀 쌓이고 그런걸 나라가 걱정해야 할 일인가요??,"안녕하세요. 김윤식 경제·금융전문가입니다부동산의 경우 상대적으로 산업에 종사하는 인구가 많고, 또한 건설, 금융, 철강 등 다른 산업과의 연관성이 높아 부동산 경기가 안좋은 것은 전체적인 국가 경제 성장에 부정적인 요소로 작용합니다."
244,팁,"부동산 중개업소를 창업하려면 법인, 개인 등 보증금이 필요하다고 하던데 얼마나 필요한지 궁금합니다.최근에 금액이 바뀌었다고 들었습니다.","안녕하세요. 이강애 공인중개사입니다.부동산중개업소를 창업하려면 공인중개사 자격증 개설등록, 사업자등록을 해야 중개행위를 할 수 있습니다.  개설등록접수하면  2억원까지 보증하는 보증보험에 가입해야 개설등록허가증이 발급됩니다. 보증보험가입을 하지 않으면 개설등록이 불가입니다."
245,팁,부동산 매물이 증가하게 되면 지금과 같은 상황에서는 거래가 많아지지 않을 듯 한데.. 이렇게 될경우 다시 하락할 가능성이 매우 높아 보이는데 괜찮을 까요?,"안녕하세요. 윤민구 공인중개사입니다.투자수요가 없었던 실수요자의 거래량이 대부분 이었던 만큼 일시적 반등이라고 보는 시점이 많습니다.급매물들은 실수요자에 의해 대부분 소진이 되었으며, 이 과정에서 반등이 있었던 것으로 보입니다.반등의 신호로 보고 매도인들은 호가를 높이기 시작했으며, 거래량이 동반되지도 않은 일부의 거래로 오름세를 주장 하고 있습니다.실수요자나 투자수요자들은 역전세 및 경기침체의 원인으로 좀 더 기다려 보니, 당분간은 관망세가 대세인듯 합니다.23년 말 ~ 24년 초 역전세의 문제가 해소되는 시점까지는 이 관망세가 유지되리라 보며 더불어 금리인하의 신호가 나온다면 급등은 아니더라고 꾸준한 우상향 하는 오름세의 시작이 될수 있다고 보겠습니다."
246,팁,50대초반의 남성입니다. 저희집에 12만평 임야가 있습니다. 공시지가로 24억정도 됩니다. 1300만원에 구입하여 40년쯤 지났습니다. 부동산 상속세를 줄일 수 있는 방법이 없을까요? 부분 상속도 가능할까요?,"안녕하세요. 광교세무법인 삼성지점 이용연 세무사입니다.개인이 부동산 등을 취득한 이후 향후에 소유자의 상속개시(=사망 또는 실종선고 등)에따라 피상속인(=돌아가신 분)의 재산, 채무가 상속이 되는 경우 상속인은 피상속인의상속개시일로부터 6개월이 되는 날이 속하는 달의 말일까지 피상속인의 주소지 관할세무서에 상속세 신고 납부를 해야 합니다.상속재산 중 부동산이 과다한 경우 상속개시 10년 이전에 미리 상속인 등에게 지분으로증여하거나 또는 일부 지분을 양도하는 것도 고려해 보아야 합니다.피상속인의 상속재산가액을 줄이는 것이 상속세 절세에 도움이 됩니다.답변이 도움이 된 경우 ""좋아요 + 추천"" 눌러주시면 감사하겠습니다."
247,팁,현재 자산상태는1.인천지역 재개발 조합원 입주권 1개(조만간 이주완료 예정) 시세 대략 4억1천이상 추정 (무이자 이주비대출6천) 향후 완공시 입주할 예정(입주시 약 2억9천정도 추가로 필요함) 2026년~2027년경 완공될듯 한데 아직 이주완료 전이라 확실치는 않습니다.2.인천지역 재개발 조합원 입주권 1개 올해 말 입주예정이며 입주시 약 7~8천정도 필요함. 시세는 약 4억5천이상 추정3.인천지역 신축아파트단지내상가 분양. 올해 11월경 잔금 예정이며  분양가 5억2천...잔금시 약 4천정도 필요...아직 월세는 맞추지 못했는데 대략 200만정도가 시세인듯 합니다.현재 전재산이 부동산에 묶여있습니다. 부동산이라 정확하진 않지만 상가는 분양가로하고 나머지는 현시세대로 했을때 대충 순자산 12억 전후인듯 합니다. 올해 말쯤 아파트 입주와 상가 잔금때문에 1억~1억 2천정도의 대출이 필요할것 같구요...물론 상가 월세 보증금을 받으면 대출을 덜 받아도 되겠지만 아직 월세 세입자를 구하지 못해서 배제했습니다.이런상황에서 올해말에 2번아파트에 입주했다가 향후 1번아파트가 완공됐을때 입주하려하는데 부동산 자산을 어떤식으로 가지고 가야할지 조언구합니다.,"안녕하세요. 정원준 AFPK입니다.부동산이라는 범주아래 각기 다른 기대효용이 존재합니다.(소득수익, 자본수익, 위험분산, 절세, 소유에 따른 만족감 등) 본인의 재무목표에 따라 관리하면 됩니다. 1,2번은 같은 재무목표인 거주주택이기에 향후 다른 방향으로 활용한다거나 처분한다거나 고려해보시면 됩니다. 오히려 지금 문제는 무엇이 문제인지 모르는 상황인데 자산관리에 대한 위험관리가 안되어 있습니다. 자산비중의 대부분이 실물부동산인 경우 거의 모든 자산이 같은 위험에 노출되어 있어 오히려 투자위험관리가 반드시 필요합니다."
248,팁,"조건은 아래와 같이 가정할게요.소유 부동산이 1채이고, 연금을 100만원을 받고 있다고 하고,소유 부동산을 120만원 월세를 보증금 5억에 놓은 상태이고.은행에서 대출을 받은 금액이 5억이 있다고 가정 하겠습니다.개인 사업도 소득이 1500만원 초과할 경우 이에 대한 세금을 내고 안내고가 있다고 들었는데요.조건과 같이 소득이 생긴다면 연금까지 포함했을 때 1500만원이 넘을 거 같은데.이 경우, 월세를 내 놓은 임대인은 사업자 등록을 하는 것이 나을 까요?갖고 있는 집 1채로 사업자 등록을 한 경우와 사업자등록을 하지 않은 경우 어떻게 다를지 궁금해요?",안녕하세요. 김영관 공인중개사입니다.1주택자가 임대를 내놓은경우는 사업자등록을 할이유가 크게 없습니다. 다주택자들이 임대사업자를 하게되면 정부해택이나 주택수에 포함되지 않는등 좋은점이 많습니다.
249,팁,부동산 임대 또는 거주용으로 알아보다 보면 지하철 역세권이라는 표현을 많이 보게 됩니다.여기서 말하는 지하철 역세권은 지하철과 가깝다는 뜻인거 같은데 그렇다면 통상 차량기준인가요? 아니면 도보 기준인가요?지하철 역세권은 어느정도 시간이 걸리는 것까지 역세권이라 할 수 있는건가요?,안녕하세요. 유현심 공인중개사입니다.역세권이라는것은 도보로 5분에서 10분 거리를 말합니다아무래도 지하철역과 가깝다면 생활하기가 편리하다고 봐야겠지요
250,팁,"안녕하세요부동산 매매할 예정입니다.아파트 매매가는 조정이 어려워서 복비를 협의하고자 했는데요..매매가 6.8억 아파트의 경우중개수수료 272만, 부가세 10% 합쳐서 299만원이라고합니다.1. 현금영수증 안하는 조건으로 270만원에 해주신다고하는데.. 부동산 입장에서 현금영수증은 의무발행 아닌가요?2. 현금영수증 안하고 270만원에 하자고하면 어떤 말을 하면서 현금영수증을 받는게 좋을까요?전문가님의 견해부탁드립니다.감사합니다.","안녕하세요. 유창효 공인중개사입니다.일반적으로 중개보수도 현금영수증 발행의무가 있습니다. 다만 중개부동산이 일반과세자라면 부가가치세 10%을 별도로 지급을 요구하는 경우가 많습니다, 질문처럼 하시고 싶다면 사실상 중개사와 협의를 거쳐 진행하셔야 될 부분으로 보입니다."
251,팁,근저당설정으로 담보대출 사용중인 부동산을 채권자 합의하에 판매하려고 하는데요 근저당이 안잡혀있는 정상 판매시보다 시세차익이 월등하게 낮아질까요.,안녕하세요. 전중진 경제·금융전문가입니다.이는 물건에 따라 다르기 때문에단순하게 위 질문으로는 시세가 낮아진다등을 답변드릴 수 없습니다.
252,팁,"안녕하세요. 부동산 매매 시 특약을 다음과 같이 작성해도 괜찮은지 궁금합니다.매매하는 아파트는 5년차되는 신축 아파트이고, 근저당권 3억정도 잡혀있는상황입니다.특약 내용은 아래와 같습니다.1. 현 시설물 상태의 계약. 매수인 현장 확인 후 잔금일 이전에 누수, 배수, 난방, 전기, 수도, 가스, 곰팡이, 결로, 유리창파손 등 주택에 대한 하자가 생겼을 경우 매도인이 보수하여야하며, 매수인이 잔금일 이후 발견한 하자에 대해서는 6개월 이내 매도인에게 하자 담보책임을 주장할 수 있다.2. 등기부상에 기재된 근저당권은 잔금일(전)에 매도인이 책임 말소한다. 또한 매도인은 잔금일까지 채무를 부담하는 새로운 권리변동을 일으키지 않도록 한다.3. 잔금 시까지의 각종 공과금은 매도자 부담으로하며, 장기수선충당금, 선수관리비는 잔금일 기준으로 정산한다.4. 건축물대장 이외의 부분(무허가 불법 건축물)으로 인하여 취득세가 추가로 발생된 경우, 추가된 취득세 부분은 매도인이 부담하기로 한다. 5. 현재 설치된 2 in 1 에어컨 및 실외기는 매수인이 철거한다.6. 계약금은 금일 매도인 ㅇㅇㅇ 계좌로 입금한다.7. 본 특약사항에 기재되지 않은 사항은 민법상 계약에 관한 규정과 부동산 매매 일반 관례를 따른다.궁금한점이 2가지 있습니다.1. 잔금일에 잔금을 통해 근저당권을 말소하는 경우, 특약 내용 2번의 ""잔금일(전)에"" 라는 내용을 ""잔금일에"" 라고 변경하는것이 적절할까요?추가로 잔금일에 잔금을 통해 근저당권을 말소하는 경우 당일 책임 말소가 가능한가요?2. 계약금, 중도금, 잔금 등의 계약 거래 금액, 지급 방법 등 명확한 작성이 필요하다고하는데, 특약 내용 6번에 내용을 수정해야할까요?( 예를 들어 ""계약금은 금일, 중도금은 8/10일 1억, 잔금은 9/28일 매도인 ㅇㅇㅇ 계좌로 입금한다."" )3. 중도금을 지급하기 이전에 계약을 파기하게될 경우, 매수자는 계약금을 포기하고, 매도자는 2배를 상환해야한다는 내용이 특약 7번에 포함되어있다고 보면 될까요?아니면 따로 내용을 추가해야하는건가요?전문가님의 견해 부탁드립니다.감사합니다.","안녕하세요. 유창효 공인중개사입니다.1. 가능합니다, 근저당은 상환이 되면 그 효력은 없어지게 되고 해당 등기 말소를 접수한 것까지만 확인하시면 됩니다.2.중도금지급이 있다면 기재하시는게 좋고, 중도금 없이 잔금만 있다면 특별히 상세하게 기재할 필요는 없습니다.3.네, 특별히 기재하지 않아도 민법에 따라 적용가능합니다."
253,팁,"아파트를 구매하려고 합니다.그래서 이것저것을 확인하고 알아보고 있는 중인데,부동산을 통해서 계약을 할 껀데,보통 아파트 계약 시, 계약금과 중도금은 아파트 가액의몇 퍼센트를 줘야하나요?",안녕하세요. 유현심 공인중개사입니다.협의에따라 금액이 달라지겠지만 통상적으로 계약금10% 중도금은 계약금포함 50%까지 생각하시면 됩니다
254,팁,아파트 취득세에 대해 알고 싶습니다. 아파트 구입시 취득세를 납입해야된다고 하고 구입금액에 따라 취득세율이 다르다고 하는데 정확하게 계산하는 방법을 알려주세요,"안녕하세요. 유창효 공인중개사입니다.주택 취득시 취득세는 취득가액에 따라 다르게 적용됩니다. 6억이하는 1% 6억초과 ~9억이하는 1~3%(해당구간에는 주택가격에 따라 1천만당 0.06~0.07%씩 증가됩니다), 그리고 9억초과시 3%가 부과됩니다.취득가액은 매매가격을 기준으로 하시면 되고 매매가격에 해당 취득세율을 곱해 취득세를 계산할수 있습니다. 또한 부가세금으로 지방소득세 등이 추가로 붙기 떄문에 인터넷상 취득세 계산기등을 이용하시면 더욱 쉽게 확인이 가능합니다."
255,팁,"1. 계약해지시 해약금과 위약금에 관한 약정을 해야하는 이유가 뭔지요?2. 계약해지와 계약의 종료, 계약기간의 연장 약정은 어떤 효력이 있는지요?",안녕하세요. 김영관 공인중개사입니다.보통 계약을 할때 따로 해약금과 위약금은 계약금으로 합니다.말그대로 협의된내용대로 효력발생 합니다.
256,팁,"부동산에서 투기과열지구 등으로 지정이 되면, 전매 제한, 대출 등에 있어서 제한이 걸린다고 하던데 이런 투기과열지구는 어떤 기준을 갖고 정해지는 건가요?",안녕하세요.투기과열지구는 일반적으로 그 지역의 몇개월평균 거래량이 갑자기 줄어든다거나 늘어나는 경우 또는 인구밀도에 따르는 등 여러가지 요인이있다고 생각이 됩니다.
257,팁,안녕하세요? 아파트를 매도하려는데요.제가 갈수가 없어서 저희 언니가 대리인으로 대신가서 계약을 할텐데요. 제 인감증명서가 있어야하는데 일반용 인감증명서를 보냈더니 안된다고 매도용으로 다시 보내라고 해서요. 일반용 인감증명서로는 안되는건가요?,안녕하세요. 유현심 공인중개사입니다.부동산매매를 할때 대리인이 가면 인감증명이 첨부도는데 용도가 정확한 매도용이 필요합니다위임장역시 인감증명도장이 동일해야합니다본인이 아닐경우 정확한 서류가 필요합니다
258,팁,제가 부동산 가계약을 할려고 하는데요. 그런데 한 가지 궁금한 게 가계약을 할 때는 가계약금을 무조건 줘야 하는 건가요? 혹시 안 주고는 못하는 건가요?,안녕하세요. 유현심 공인중개사입니다.가계약금은 집이 맘에 들어서 그집을 다른사람한테 보여주지않고 꼭주겠다는 조건으로 가계약금을 조금주고 먼저 선점하는 것입니다안주면 선점을 못하는 것이죠
259,팁,부동산 감정평가를 하는 업무는 대체로 난이도가 아주 높은가요?전 공인중개사 자격증 공부 중인데 그 외에 부동산 감정평가 관련 시험도 있으며이 분야는 어렵다는 말씀을 인터넷 강의에서 들은 적이 있는데 잘 모르는 분야여서 질문드립니다.,"안녕하세요. 주영민 공인중개사입니다.감정평가사는 공부 범위도 넓고 빠르시간 안에 평가해야하는 시험이라서 난이도가 상당합니다.실무에서 접하는 감정평가는 일반적인 건물인 경우 쉽지만,대부분 아파트가 아닌 전형화/일반화 되지 않은 케이스의 가치를 평가해야하기 때문에고려해야할 부분이 많습니다.어느정도 수학적인 공식처럼 진행하지만, 복합적으로 가치평가하기에어렵습니다."
260,팁,안녕하세요!집을 매수하려고 하는데 요즘 사건 사고들이 참 많아서 걱정이 되는데부동산 매수 계약 할 때 주의해야할 것이 무엇이 있을까요?,안녕하세요. 주영민 공인중개사입니다.법적인 소유주와 계약했는지를 꼭 확인하시길 바랍니다.소유주 배우자 또는 가족과 계약하는 것도 의미없습니다.당사자와 계약하셔야 합니다.
261,팁,몇년전에 지인소개로 알게된 사람으로부터 부동산을 구매했는데 알고보니 기획부동산이였습니다. 철없는시절이라알아보도안하고 구매를했는데 혹시 처리할방법을 아시면 알려주세요,"안녕하세요. 주영민 공인중개사입니다.저희 아버지께서도 비슷한 상황이었는데, 사실 그냥 몇십년채 방치하고 있습니다.그래도 결국 땅의 가격은 오르고, 또 실제로 그 주변에 개발이 진행되면서 언젠가는 해결이 될수도 있습니다.도움이 될 답변이 될지 모르지만, 저희 아버지도 큰 돈 땅에 묶이셨는데,결국 없는돈 셈치고, 그냥 다시 시작했습니다. 그래도 충분히 지금 잘 살고 계십니다.기획부동산을 급하게 처리하려면 결국 누군가를 또 속여야 하거나급매로 처리해야하기 때문에, 조금더 시간을 두고기회를 보시는 것을 추천드립니다."
262,팁,뉴스보니까 금고이상 어쩌고 저쩌고 하는거 같은데 한번 공부해볼까 생각해보고 있던 찰나에 뉴스를 접했네요 과거 경찰관과 싸움해서 집행유예 전력이 있습니다 공인중개사 응시가 안되나요?,"안녕하세요? 아하(Aha) 법률 상담 지식답변자 김성훈 변호사입니다. 질문하신 내용에 대하여 아래와 같이 답변 드립니다아래 내용은 문의내용에 기초하여 작성된 것으로, 구체적인 사정에 따라 달라질 수 있습니다.공인중개사법제6조(결격사유) 제35조제1항에 따라 공인중개사의 자격이 취소된 후 3년이 지나지 아니한 자는 공인중개사가 될 수 없다. <개정 2020. 6. 9.>제10조(등록의 결격사유 등) ①다음 각 호의 어느 하나에 해당하는 자는 중개사무소의 개설등록을 할 수 없다.5. 금고 이상의 형의 집행유예를 받고 그 유예기간 중에 있는 자금고이상의 형의 집행유예를 받고 유예기간 중이라면 개설등록이 안됩니다."
263,팁,"친척분이 매도인이고 매수인은 마을회관의 동네 이장입니다.해당 토지에 담보대출 8천만원이 잡혀 있습니다.이럴 경우 보통 어떻게 하는게 깔끔한지 궁금해서요.매수인이 채무를 그대로 이행하는 조건.(전체적인 절차가 어떻게 되는지요? 은행에 소유권자, 채무자가 변경되었다는걸 같이 가서 서류만 쓰고 나오면 될까요?)잔금까지 받고 대출을 갚는건 어떠한가요? 궁금합니다.",안녕하세요. 유현심 공인중개사입니다.아마 요즘은 대출금을 갚고 매수인이 대출을 다시 내는게 순서 일겁니다매도인이 전체금액을 받아서 대출금을 갚고 매수인은 전체금액이 부족하면 대출을 받아서 잔금처리하는 방식이 제일 깔끔합니다
264,팁,"안녕하세요,, 상가(점포)의 임대차 계약을 하려고 합니다. 그런데 상가 주인분이 부부공동명의인데 부인분만 오셔서 계약을 했습니다. 공동명의인데 한분만 오셔서 계약을 해도 문제가 없는 건지요 ?물론 부부니까,, 큰 걱정은 안하지만,  법적으로도 문제가 없는지 문의 드립니다, 수고 하세요.",안녕하세요. 유현심 공인중개사입니다.원칙은 두분이 오셔야 하는데 부득이하게 한분만오실경우 가족관계증명원이나 위임장이 있으면 됩니다공동명의일경우 전월세는 대부분 한분만 오셔서 계약을 할때가 많습니다
265,팁,부동산으로 대출을 한번도 해본 적이 없습니다.그냥 모아둔 돈과 전세를 합쳐서 매매를 했었는데요. 다음번에 매매를 할때는 대출을 일으켜볼까 하는데 아는바가 없습니다.들어본 바로는 디딤돌 대출이라던지 ㅇ나라에서 해주는 대출이 2프로대도 있고 아주 낮다고 들었는데 이런 대출을 받기위해서 어떤 자격이 필요한가요?현재 기존에 잇는 집을 다 처분하고 무주택이 됐다는 전제하에 궁금합니다.,안녕하세요. 이철영 공인중개사입니다.한국주택금융공사 홈피 들어가셔서 내집마련디딤돌 조건 금리 우대금리 확인해보시면 됩니다 모의대출심사도 있으니 홈피에서 한번 해보세요 모르는건 기금전화해서 문의해보시면 됩니다
266,팁,토지와주택을  매매하였는데 잔금받기전에 이사를  하게되었습니다.명의 이전은  잔금받고  해주기로 하고 .불가피하게  주민등록 을  옮길 까하는데 양도세  납부에  상관 없는지요?꼭 매매한집 주소로 매매용인감이 필요한것은  아니지 않나요? 자세한 답변 부탁드립니다.,안녕하세요. 김영관 공인중개사입니다.주소이전과는 무관합니다. 거주하는집을 매매하는경우도 있으니 반듯이 다른주소로 매도용인감을 때야 하는건 아닙니다.
267,팁,인천 1.2년후 집값이 떨어질까요. 오를까요. 확실하지는 않지만 저는 떨어질꺼라구 생각하는데요. 이미 재건축 단지가 많아서요.,안녕하세요. 이철영 공인중개사입니다.그리 쉽게 내려가지는 않을겁니다 공급단지가 많고 인구수는 줄어든다고 해도 가구수는 늘고 지금이야 인플레이션 잡는다고 경기침체 불사하고 금리 올리고 있지만 옛날에 비하면 지금이야 높다고 하지만 낮은 수준입니다 가진자들이 오히려 더 매수해서 임대를 놓겠죠 은행이자보다 수익률이 좋으니 지금 침체지만 크게 안떨어지고 오를때는 많이 오르고 할거같네요
268,팁,부동산 대출금리는 국채금리와 연관되어 있는 것인가요?유튜브 보니까 10년물 국채 금리하고 연관되어 있는거 같은데...맞는 말인가요?,안녕하세요. 김영관 공인중개사입니다.금리는 모든금리와 연관성이 있습니다만 시중금리는 국채금리보다는 기준금리의 영향이 큽니다.
269,팁,학교등 입지를 고려해야 된다고 생각하는데또다른 고려사항이 어떤것이 있을까요그리고 대출등은 어는정도 해야될지 궁금합니다수입의 어느정도까지 괜찮을꺼요,안녕하세요. 박준형 공인중개사입니다.주관적인 견해이니 참고만 바랍니다.제 생각으로 부동산은 고가의 물건이고 금융기관과의 대출이 필수적입니다.따라서 저는 보수적으로 생각해서 매매하시려는 부동산 가액이 5억이라면 금액의 최대 30%까지(1.5억)만 대출 하시는 것을 권장합니다.
270,팁,부동산 경기가 침체되거나 부동산 가격이 전체적으로하락하게 되면 국가 경제도 어려워지는근거요??국가경제와 부동산 가격과 관련이 있는건가요?,"안녕하세요. 박준형 공인중개사입니다.대한민국은 부동산을 시유재산으로 인정하고 있습니다.또한 부동산은 그 가격이 다른 물건과 다르게 고가성을 지니고 있기에 경제적 비중이 매우 크다고 할 수 있습니다.따라서 부동산의 가격의 변동은 국가 경제에 큰 영향을 미치며, 부동산 시장의 침여자들도 이러한 점을 고려하여 부동산을 투기적 목적이 아닌 아전한 자산으로서 이용하여야 할 것입니다."
271,팁,"부동산증권 중 MBB는 어떤 특징이 있나요?우선 종류로는MBB, MPTS, MPTB, CMO 등이 있는 것 같습니다.그 중 먼저 MBB 부터 알고 싶습니다",안녕하세요. 김민준 경제·금융전문가입니다.MBB는 Mortgage-Backed Bond의 약자로 주택저당채권을 담보로 발행하는 채권형 MBS입니다.MBB는 주택저당채권을 담보로 한 채권을 발행하고 이를 통해 투자자들에게 수익을 제공합니다.
272,팁,안녕하세요~제가 2024.04.15에 만료입니다.그런데 새로운 계약은 24.04.19에 다른 집으로 이사를 갑니다.이경우에 4일정도만 더 살고 싶으면 어떻게 해야할까요?,"안녕하세요? 아하(Aha) 법률 상담 지식답변자 김성훈 변호사입니다. 질문하신 내용에 대하여 아래와 같이 답변 드립니다아래 내용은 문의내용에 기초하여 작성된 것으로, 구체적인 사정에 따라 달라질 수 있습니다.계약서에 별도 기재가 없는 한 임대인과 협의하셔야 합니다."
273,팁,"기사를 보다보면 일시적 2주택이란 용어를 자주 보는데,이게 어떤 경우인가요?아직 집이 1채이고 처음인 부린이라 질문드립니다.","안녕하세요. 유창효 공인중개사입니다.종전주택을 보유한 1년이 경과된 이후에 새로운 주택을 취득하여 2주택이 되었을 경우, 해당 취득시점으로부터 3년이내 종전주택을 매도하면 일시적 2주택에 따른 양도비과세 적용이 가능합니다. 이는 투자세력이 아닌 실거주를 위해 집을 옮기거나 하는 일반 수요층에게 2주택에 따른 양도세부과를 완화할 목적으로 시행중인 정책입니다."
274,팁,지난  부동산  불장때  이걸 악용한 부동산 세력들이  매일매일  신고가를  만들고  실등기는  안해  일반인들은  오른가격에 사게  만드는 사기수법이란  생각이  듭니다  이걸  해결하는  방법은  없을까요  왜  이렇게  허술한지 이유를  알고싶네요,안녕하세요. 김영관 공인중개사입니다.실거래신고는 계약한날로부터 1개월이내에 신고하여야 하다보니 이를 악용하여 시세를 조작하는등이 발생합니다. 등기일로부터 1개월이내에 신고하게 하면 이러한일은 방지될것으로 보입니다.
275,팁,부동산 가격 형성에 가장 큰 영향을 주는 것은 무엇입니까?부동산을 살 때 무엇이 가장 중요한지요? 이 곳이 오를지 아니면 내릴지 어떤 것을 보면 되는지 궁금합니다.,"안녕하세요. 박준형 공인중개사입니다.부동산의 가치형성요인이란 부동산의 경제적 가치에 영향을 주는 일반요인, 지역요인, 개별요인을 말합니다.부동산의 위치의 고정성으로 인해서 부동산은 위치가격의 특성을 가지게 되며, 부동산이 처음부터 가지고 있는 위치의 양부에 따리 그 기격의 수준이 결정됩니다.부동산의 가격수준은 기본적으로 해당 부동산이 속힌 지역의 특성기격을 통해 정해지며, 정부의 규제 등으로 기격이 결정될 수도 있는 현실을 고려할 때, 금리 등괴 같은 것으로 가격을 어느정도로 예상할 수 있습니다."
276,팁,월세집을 구하면서 부동산을 통해서 알아보고 있는데계약이 성사 된다면 부동산에 몇 프로의 금액을줘야 하나요? 보증금 보내는 날 같이 보내야 하나요?,안녕하세요. 윤민구 공인중개사입니다.금액에 따라 다양한 요율이 책정되어 있습니다.아래 표를 참고하여 주시면 되겠습니다.월세 같은 경우는 월세 x 100 + 보증금 x 상한요율 하시면 됩니다.예들들어 보증금 500만원  월세 50만원인 경우50만원 x 100 + 500만원 * 상한요율(0.4%) = 22만원 이내에서 협의하시면 되겠습니다.이때 계산된 금액이 5천만원 미만이라면 100이 아니라 70을 곱합니다.중개보수의 지급시기는 상호 약정에 따르되 약정이 없을시 중개대상물의 거래대금 지급이 완료된 날로 합니다.
277,팁,안녕하세요.부동산 pf가 위험해요 라는 뉴스를 접합니다.왜 이런 상황이 된것인지 궁금하며 이자와금리가 이와 연관된 사유인지도 궁금합니다,안녕하세요. 최현빈 경제·금융전문가입니다.감사합니다.
278,팁,"1. 부동산 임대사업도 부양가족 인적공제가 되나요?2. 근로소득 연말정산시에 공제항목들 공제 받으면 종소세때 또 공제 되나요?3. 부동산 사업소득의 공제항목들은 뭐가 있나요?근로소득처럼 부양가족의 보험료, 카드사용, 기부금 이런건 사업소득에서도 공제되나요?부동산 임대사업 경비 처리할 만한 것이나 절세 할 방법은 뭐가 있을까요..종소세 신고를 세무사사무실에 맡기는데 세금이 너무 많이 나와서제대로 신고는 하는건지... 아낄부분은 없는지.. 머리가 아프네요 ㅠㅠ","안녕하세요. 황호균 세무사입니다.1. 네 가능하십니다.2. 1번질문과 함께 고려해주셔야 할 것으로 보입니다.종합소득세란 1년간 벌어들인 총 소득에 대한 산출세액을 산출하는 절차를 의미합니다.따라서 연말정산 소득과 연말정산 외 소득을 합하여 계산해야 하므로 연말정산시 공제받은 항목은 당연히 기재하는 것이며이는 중복계상이 아닙니다.3. 아쉽게도 부동산임대업은 필요경비로 인정받을 수 있는 금액이 굉장히 제한적입니다.사업용 비용으로 인정받기 위해선 사업에 사용하였다는 사실을 입증하여야 합니다.그러나 부동산임대업의 경우 차량이용비, 식비, 소모품비 모두 임대업에 사용하였다는 것을 입증하기 어려우므로비용인정은 어려울 것입니다. 실제 사용한 비용인 이자비용, 재산세 등 납부내역, 수리비 등을 비용처리해주셔야 하시니 참고바랍니다."
279,팁,시골주택1채 30년이상보유 실거주중이고 ​22년 7월 경기도 아파트 (그당시 조정지역) 등기완료하고 전세줬구요. 경기도 아파트 매매시 양도세 1년보유시 2년보유시 몇%일까요?​시골주택도 주택으로 포함되는지 궁금합니다.,"안녕하세요. 자성세무회계 김성은 세무사입니다.시골 주택도 주택수에 포함되는 것이나, 양도일 현재 경기도 아파트가 조정대상지역이 아니므로 다주택자 중과대상은 아닙니다.1년 이상~ 2년 미만 보유 시 단기양도세율이 적용되어 세율은 66%(지방소득세 포함)이 되며, 2년 이상 보유 시에는 일반세율 적용됩니다.제 답변이 도움이 되셨으면 좋겠습니다.감사합니다."
280,팁,부동산 매매를 하고 난뒤에 실거래가격은 언제 전산에 등록이 되는건가요??실거래가를 늦게 등록하면 불이익이 발생하나요???,"안녕하세요. 양정섭 공인중개사입니다.부동산 매매를 하면 계약일 기준 30일 이내에 시, 군, 구청에 가서 부동산 거래 신고를 마쳐야 합니다. 인터넷(부동산거래관리시스템)에서도 신청할 수 있습니다.기한 내 신고하지 않으면 300만 원의 과태료가 부과될 수 있습니다(2020년 2월 21일 이전에는 60일 이내 신고하게 되어 있었으나 이후 30일로 변경되었음).부동산에서 부동산 매매계약을 체결 한다면 계약서 작성한 날 부동산에서 실거래 신고를 합니다. 부동산이 실거래신고 의무가 있습니다. 이때는 임대인, 임차인의 인증이 없어도 됩니다.매도인과 매수인 직거래 시 매도인과 매수인 각각 서명을 해야합니다."
281,팁,1. 임차할 부동산에 임차인보다 선순위채권이 있을때 계약방법이 뭔가요?2. 부동산 계약후 추가적인 권리가 발생시에 계약해제 등에 관한 조항 삽입은 어떻게 하는지요?,"안녕하세요. 윤민구 공인중개사입니다.1. 임차할 부동산에 임차인보다 선순위채권이 있을때 계약방법이 뭔가요?=> 계약시 특약에 선순위채권은 잔금 시 ( 또는 그전 특정일을 지정하여 ) 말소한다. 라는 문구를 넣으시면 되겠습니다.또는 선순위채권이 있음에도 전세보증금반환보증보험에 가입될 정도의 소액이라면 선순위채권을 굳이 말소하지 않고 진행하셔도 되겠습니다.2. 부동산 계약후 추가적인 권리가 발생시에 계약해제 등에 관한 조항 삽입은 어떻게 하는지요?=> 계약일 현재 등기사항전부증명서상 ""을구""에 기록사항 없음을 확인 하였으며,(또는 선순위채권을 ~을 확인하였으며)임대인은 임차인의 확정일자 및 전입신고의 다음날까지 근저당,가처분,가압류등의 새로운 권리변동이 발생되지 않게 한다.새로운 권리변동이 발생시 임대인은 계약금 및 중도금을 반환하며, 손해배상 ~ 의 금액을 배상해 주기로 한다."
